Kepler_ID,2MASS ID,Teff,Log_G,Metallicity (solar=0.0),E(B-V),A_V,Radius (solar=1.0),Photometry_Qual,Astrophysics_Qual
6196475,19162251+4132124,,,,,,,8,0
6196501,19162575+4130135,,,,,,,6,0
6196536,19162895+4131128,,,,,,,6,0
6196629,19163744+4130226,,,,,,,8,0
6197014,19170978+4131520,,,,,,,8,0
6197319,19173771+4135099,,,,,,,6,0
6197887,19182442+4132259,,,,,,,6,0
6198182,19184480+4135201,,,,,,,6,0
6198256,19185074+4131470,,,,,,,6,0
6199131,19195097+4132336,,,,,,,8,0
6199665,19202752+4135195,,,,,,,6,0
6200190,19210465+4132370,,,,,,,8,0
6200341,19211408+4134238,,,,,,,8,0
6201006,19220335+4130248,,,,,,,6,0
6201023,19220450+4134105,,,,,,,5,0
6201164,19221549+4132599,,,,,,,5,0
6203551,19252876+4131096,,,,,,,5,0
6203577,19253058+4130479,,,,,,,4,0
6205271,19274181+4131497,,,,,,,5,0
6205590,19280595+4131098,,,,,,,6,0
6206542,19292126+4135521,,,,,,,8,0
6206559,19292281+4135071,,,,,,,8,0
6207035,19295836+4131071,,,,,,,6,0
6207642,19304265+4133025,,,,,,,6,0
6207677,19304528+4131477,,,,,,,6,0
6208061,19311287+4131594,,,,,,,5,0
6208441,19314003+4131050,,,,,,,6,0
6208645,19315596+4132465,,,,,,,6,0
6209585,19330502+4135187,,,,,,,5,0
6209592,19330538+4132552,,,,,,,6,0
6209628,19330852+4134254,,,,,,,6,0
6209637,19330911+4133376,,,,,,,6,0
6209746,19331761+4132012,,,,,,,5,0
6209824,19332332+4132534,,,,,,,6,0
6210228,19335303+4131381,,,,,,,3,0
6210539,19341827+4134315,,,,,,,6,0
6210867,19344123+4133555,,,,,,,5,0
6211493,19352358+4134549,,,,,,,8,0
6211529,19352587+4134182,,,,,,,6,0
6211698,19353743+4134535,,,,,,,8,0
6212123,,,,,,,,5,0
6212484,19362788+4135051,,,,,,,8,0
6212569,19363314+4131450,,,,,,,6,0
6212604,19363587+4134578,,,,,,,6,0
6212764,19364593+4131533,,,,,,,5,0
6212983,19370216+4135396,,,,,,,8,0
6213424,19373211+4133326,,,,,,,6,0
6213709,19375022+4130021,,,,,,,5,0
6213712,19375061+4130034,,,,,,,2,0
6213774,19375384+4133540,,,,,,,5,0
6213879,19380130+4135237,,,,,,,6,0
6213903,19380286+4133376,,,,,,,6,0
6214037,19381089+4131296,,,,,,,4,0
6214095,19381541+4134215,,,,,,,7,0
6214135,19381856+4133019,,,,,,,6,0
6214665,19385278+4135356,,,,,,,6,0
6220589,19444509+4134188,,,,,,,8,0
6220950,19450353+4133391,,,,,,,5,0
6221816,19454874+4135408,,,,,,,6,0
6221818,19454882+4135318,,,,,,,3,0
6222324,19461669+4130344,,,,,,,6,0
6222358,19461826+4134027,,,,,,,4,0
6222559,19463021+4135457,,,,,,,3,0
6222668,19463721+4131533,,,,,,,8,0
6223081,19470141+4133433,,,,,,,6,0
6223501,19472400+4135110,,,,,,,8,0
6223877,19474541+4131164,,,,,,,8,0
6224302,19480651+4134153,,,,,,,6,0
6224313,19480675+4131278,,,,,,,5,0
6224785,19482880+4132539,,,,,,,8,0
6224815,19483037+4134316,,,,,,,8,0
6225032,19484177+4135416,,,,,,,6,0
6225065,19484359+4133007,,,,,,,6,0
6225718,19491812+4134572,,,,,,,2,0
6225816,19492360+4135231,,,,,,,8,0
6226214,19494492+4135575,,,,,,,6,0
6226859,19501747+4131589,,,,,,,5,0
6227424,19505331+4136005,,,,,,,5,0
6228703,19521514+4130384,,,,,,,6,0
6230383,19533711+4134270,,,,,,,5,0
6230798,19535810+4130522,,,,,,,6,0
6230950,19540531+4133421,,,,,,,6,0
6231440,19543094+4135206,,,,,,,6,0
6231996,19545933+4134017,,,,,,,6,0
6232362,19551778+4133572,,,,,,,6,0
6232481,19552296+4133163,,,,,,,6,0
6232603,19552943+4135169,,,,,,,3,0
6232847,19554190+4135483,,,,,,,8,0
6233491,19561244+4131008,,,,,,,8,0
6233642,19561857+4134208,,,,,,,6,0
6233711,19562192+4131481,,,,,,,5,0
6233795,19562584+4135561,,,,,,,6,0
6233899,19563126+4132328,,,,,,,8,0
6262586,18495926+4138192,,,,,,,5,0
6262714,18501457+4141472,,,,,,,6,0
6264213,18531355+4138303,,,,,,,6,0
6264741,18541628+4139276,,,,,,,6,0
6264750,18541743+4141445,,,,,,,6,0
6264768,18541917+4141299,,,,,,,6,0
6265107,18545350+4136284,,,,,,,1,0
6265473,18553587+4141521,,,,,,,6,0
6265500,18553960+4140228,,,,,,,2,0
6265725,18560392+4137205,,,,,,,5,0
6266505,18573804+4137508,,,,,,,6,0
6266621,18575210+4140337,,,,,,,6,0
6267712,19000313+4137307,,,,,,,6,0
6268256,19010536+4136183,,,,,,,6,0
6268411,19012457+4141235,,,,,,,5,0
6268614,19014967+4139478,,,,,,,2,0
6268648,19015438+4137578,,,,,,,8,0
6268872,19022500+4138140,,,,,,,1,0
6269070,19025123+4136211,,,,,,,6,0
6269092,19025396+4139313,,,,,,,6,0
6271032,19064084+4139338,,,,,,,8,0
6271055,19064470+4140221,,,,,,,8,0
6271106,19065146+4137148,,,,,,,6,0
6271134,19065490+4139445,,,,,,,4,0
6271151,19065623+4137196,,,,,,,5,0
6271246,19070721+4141012,,,,,,,5,0
6271813,19080410+4135596,,,,,,,5,0
6271872,19080992+4137474,,,,,,,8,0
6272068,19082939+4138067,,,,,,,3,0
6272716,19093920+4140331,,,,,,,6,0
6272836,19095267+4136086,,,,,,,8,0
6272915,19100205+4138260,,,,,,,6,0
6273239,19104120+4136011,,,,,,,7,0
6276739,19162195+4136065,,,,,,,6,0
6276750,19162256+4137402,,,,,,,1,0
6277302,19171007+4139003,,,,,,,8,0
6277610,19173600+4136066,,,,,,,6,0
6277632,19173751+4141030,,,,,,,6,0
6277660,19174029+4141228,,,,,,,6,0
6277823,19175374+4138150,,,,,,,6,0
6278430,19183722+4136279,,,,,,,2,0
6278719,19185832+4138141,,,,,,,4,0
6278762,19190052+4138043,,,,,,,5,0
6279388,19194477+4141090,,,,,,,8,0
6279848,19201941+4139398,,,,,,,5,0
6280271,19205279+4138259,,,,,,,6,0
6280366,19205921+4139580,,,,,,,8,0
6283295,19245182+4141544,,,,,,,6,0
6284108,19260008+4138277,,,,,,,8,0
6284113,19260046+4137154,,,,,,,8,0
6286022,19282966+4138372,,,,,,,5,0
6286302,19285210+4140267,,,,,,,5,0
6286441,19290347+4139523,,,,,,,6,0
6286707,19292401+4136586,,,,,,,6,0
6286996,19294562+4139238,,,,,,,6,0
6287174,19300005+4136323,,,,,,,6,0
6287693,19304162+4136368,,,,,,,6,0
6287722,19304333+4138117,,,,,,,8,0
6287811,19305032+4140334,,,,,,,6,0
6288651,19315569+4138180,,,,,,,6,0
6288778,19320656+4138258,,,,,,,5,0
6288968,19322118+4137411,,,,,,,6,0
6289081,19323003+4140212,,,,,,,8,0
6289236,19324180+4137519,,,,,,,5,0
6289629,19331196+4138202,,,,,,,6,0
6291110,19345464+4139572,,,,,,,8,0
6291425,19351709+4141455,,,,,,,6,0
6291564,19352550+4137044,,,,,,,6,0
6292035,19355735+4136492,,,,,,,6,0
6292134,19360457+4140137,,,,,,,5,0
6292615,19363686+4136246,,,,,,,6,0
6292799,19364932+4139056,,,,,,,6,0
6292976,19370177+4139524,,,,,,,2,0
6292987,19370212+4139524,,,,,,,2,0
6293130,19371157+4140558,,,,,,,6,0
6293862,19375971+4140585,,,,,,,6,0
6294290,19382956+4139335,,,,,,,6,0
6294556,19384686+4137055,,,,,,,6,0
6294620,19385106+4139123,,,,,,,6,0
6301140,19451788+4139289,,,,,,,8,0
6301289,19452617+4138414,,,,,,,8,0
6301412,19453279+4138371,,,,,,,6,0
6302534,19463573+4138092,,,,,,,3,0
6302829,19465035+4136516,,,,,,,8,0
6303124,19470608+4141231,,,,,,,3,0
6304664,19482506+4138112,,,,,,,3,0
6305248,19485461+4137397,,,,,,,6,0
6305824,19492287+4136592,,,,,,,5,0
6306562,19500268+4138083,,,,,,,2,0
6306590,19500344+4141088,,,,,,,4,0
6306911,19502191+4137559,,,,,,,4,0
6307537,19510170+4140496,,,,,,,6,0
6307957,19512774+4139235,,,,,,,6,0
6308250,19514666+4138366,,,,,,,6,0
6308317,19515085+4136228,,,,,,,6,0
6308323,19515112+4140108,,,,,,,8,0
6310345,19534002+4138121,,,,,,,6,0
6310874,19540778+4141113,,,,,,,6,0
6310979,19541317+4136119,,,,,,,6,0
6311924,19550299+4136503,,,,,,,8,0
6312252,19551861+4137563,,,,,,,6,0
6312296,19552124+4138491,,,,,,,6,0
6312787,19554552+4136197,,,,,,,6,0
6313347,19561584+4138564,,,,,,,6,0
6314245,19570121+4138047,,,,,,,6,0
6342260,18511850+4146440,,,,,,,6,0
6342380,18513229+4146586,,,,,,,6,0
6342398,18513432+4146350,,,,,,,6,0
6342566,18515098+4144214,,,,,,,3,0
6342827,18522156+4146504,,,,,,,8,0
6342980,18523946+4146426,,,,,,,6,0
6343339,18532428+4147473,,,,,,,8,0
6343897,18543646+4143368,,,,,,,6,0
6344248,18552144+4147096,,,,,,,6,0
6344431,18554357+4142446,,,,,,,8,0
6344738,18561545+4143598,,,,,,,6,0
6344911,18563630+4145545,,,,,,,5,0
6344983,18564561+4145548,,,,,,,8,0
6345154,18570609+4144578,,,,,,,6,0
6345484,18574676+4144388,,,,,,,6,0
6345835,18582694+4147336,,,,,,,6,0
6346461,18594038+4147322,,,,,,,5,0
6346546,18595158+4144424,,,,,,,5,0
6346698,19000990+4147380,,,,,,,8,0
6347098,19005877+4146089,,,,,,,6,0
6347175,19010810+4147480,,,,,,,6,0
6347258,19011878+4143352,,,,,,,6,0
6347797,19021821+4147401,,,,,,,8,0
6350306,19070796+4144498,,,,,,,4,0
6350309,19070809+4144502,,,,,,,3,0
6350323,19070909+4144477,,,,,,,4,0
6351285,19085202+4143319,,,,,,,6,0
6352133,19102725+4143556,,,,,,,5,0
6352856,19113722+4146169,,,,,,,6,0
6357316,19181836+4142516,,,,,,,2,0
6357958,19190615+4143142,,,,,,,6,0
6358968,19202460+4143090,,,,,,,6,0
6359648,19211391+4147492,,,,,,,6,0
6359746,19212033+4144335,,,,,,,6,0
6359968,19213856+4145442,,,,,,,5,0
6360007,19214197+4144553,,,,,,,6,0
6362206,19244705+4145355,,,,,,,5,0
6362397,19250467+4146215,,,,,,,6,0
6363832,19265988+4147110,,,,,,,5,0
6363895,19270488+4143598,,,,,,,6,0
6365457,19290671+4143163,,,,,,,3,0
6365918,19294052+4142472,,,,,,,6,0
6366350,19301403+4145278,,,,,,,6,0
6366861,19305812+4145199,,,,,,,5,0
6366976,19310771+4145562,,,,,,,8,0
6367096,19311733+4145160,,,,,,,6,0
6367460,19314403+4144473,,,,,,,6,0
6368296,19324392+4143388,,,,,,,4,0
6368357,19324847+4144488,,,,,,,5,0
6368414,19325240+4145509,,,,,,,6,0
6368450,19325510+4146050,,,,,,,5,0
6368668,19331159+4144526,,,,,,,6,0
6368725,19331534+4145164,,,,,,,6,0
6369539,19341564+4143326,,,,,,,8,0
6369573,19341777+4145599,,,,,,,2,0
6369792,19343204+4146450,,,,,,,6,0
6370188,19345971+4144105,,,,,,,6,0
6370531,19352522+4147308,,,,,,,8,0
6370539,19352569+4146136,,,,,,,6,0
6370558,19352746+4143008,,,,,,,6,0
6371604,19363935+4146038,,,,,,,1,0
6371632,19364099+4147473,,,,,,,8,0
6372268,19372548+4146378,,,,,,,8,0
6372271,19372586+4146521,,,,,,,5,0
6372282,19372684+4146543,,,,,,,6,0
6372453,19373878+4143179,,,,,,,5,0
6372566,19374568+4145594,,,,,,,6,0
6372633,19375095+4145427,,,,,,,8,0
6372805,19380269+4145513,,,,,,,5,0
6372817,19380319+4147096,,,,,,,6,0
6373091,19382211+4142032,,,,,,,4,0
6374004,19392023+4142549,,,,,,,8,0
6380988,19461805+4142504,,,,,,,8,0
6381453,19464398+4147519,,,,,,,6,0
6381837,19470469+4143120,,,,,,,8,0
6382076,19471832+4145326,,,,,,,6,0
6382808,19475669+4145181,,,,,,,3,0
6382942,19480415+4142242,,,,,,,8,0
6383531,19483538+4143306,,,,,,,6,0
6383660,19484261+4143334,,,,,,,6,0
6385145,19500320+4146070,,,,,,,6,0
6386181,19511065+4147382,,,,,,,5,0
6386236,19511347+4142471,,,,,,,6,0
6386513,19512865+4145414,,,,,,,5,0
6386864,19514936+4145223,,,,,,,6,0
6387816,19524117+4143581,,,,,,,3,0
6389342,19535559+4143549,,,,,,,6,0
6389429,19540114+4146549,,,,,,,8,0
6390285,19544393+4147014,,,,,,,6,0
6390935,19551628+4145582,,,,,,,5,0
6391003,19551919+4147398,,,,,,,6,0
6391491,19554395+4145348,,,,,,,6,0
6391956,19560691+4147571,,,,,,,6,0
6420909,18510139+4149356,,,,,,,5,0
6421137,18512992+4150122,,,,,,,8,0
6421831,18524855+4151551,,,,,,,8,0
6422364,18535271+4151515,,,,,,,6,0
6422390,18535690+4149499,,,,,,,6,0
6422966,18550011+4152007,,,,,,,6,0
6423392,18555378+4149455,,,,,,,6,0
6423531,18561023+4153475,,,,,,,8,0
6423545,18561163+4153431,,,,,,,3,0
6423847,18564896+4152595,,,,,,,6,0
6423922,18565763+4149091,,,,,,,6,0
6424395,18575482+4153031,,,,,,,6,0
6424406,18575618+4152544,,,,,,,6,0
6424414,18575724+4150196,,,,,,,6,0
6424848,18585266+4148224,,,,,,,6,0
6424933,18590272+4149122,,,,,,,6,0
6425135,18592505+4153261,,,,,,,6,0
6425437,19000330+4150163,,,,,,,8,0
6425653,19003045+4149144,,,,,,,8,0
6425798,19004841+4151073,,,,,,,5,0
6426152,19013235+4148424,,,,,,,6,0
6426158,19013248+4151592,,,,,,,7,0
6426320,19015236+4151163,,,,,,,8,0
6428625,19060711+4151453,,,,,,,5,0
6428664,19061144+4151589,,,,,,,6,0
6428749,19062109+4153418,,,,,,,8,0
6428884,19063562+4150278,,,,,,,8,0
6428942,19064256+4149353,,,,,,,5,0
6429100,19065851+4149274,,,,,,,8,0
6429247,19071681+4149264,,,,,,,6,0
6429369,19072732+4149415,,,,,,,6,0
6430096,19084546+4148368,,,,,,,5,0
6430151,19085091+4149101,,,,,,,5,0
6430330,19091196+4149484,,,,,,,8,0
6430362,19091530+4150490,,,,,,,6,0
6431170,19104301+4151060,,,,,,,2,0
6431662,19113191+4151506,,,,,,,6,0
6431822,19114758+4148547,,,,,,,5,0
6432008,19120543+4149395,,,,,,,6,0
6432259,19122900+4149310,,,,,,,8,0
6432269,19122975+4152412,,,,,,,6,0
6432344,19123753+4152149,,,,,,,8,0
6432473,19124976+4151143,,,,,,,6,0
6436229,19182433+4149162,,,,,,,5,0
6436354,19183638+4153427,,,,,,,6,0
6436621,19190002+4152467,,,,,,,6,0
6436764,19191044+4152074,,,,,,,6,0
6437132,19193975+4151359,,,,,,,6,0
6437295,19195274+4152517,,,,,,,5,0
6437648,19201822+4153243,,,,,,,7,0
6437672,19202074+4148024,,,,,,,5,0
6437695,19202229+4149245,,,,,,,6,0
6437719,19202431+4151030,,,,,,,8,0
6438013,19204630+4151326,,,,,,,6,0
6438107,19205352+4151338,,,,,,,8,0
6438242,19210405+4151417,,,,,,,6,0
6441100,19244774+4150297,,,,,,,8,0
6441178,19245408+4152554,,,,,,,6,0
6441258,19250131+4149090,,,,,,,7,0
6441645,19253447+4149030,,,,,,,5,0
6441910,19255670+4151430,,,,,,,5,0
6441968,19260166+4149569,,,,,,,6,0
6442183,19261932+4152126,,,,,,,4,0
6442272,19262615+4153508,,,,,,,6,0
6442336,19263176+4151268,,,,,,,6,0
6442548,19264867+4150368,,,,,,,6,0
6442607,19265381+4150314,,,,,,,8,0
6442709,19270166+4151505,,,,,,,6,0
6443158,19274024+4148358,,,,,,,5,0
6443214,19274490+4149228,,,,,,,6,0
6443382,19275781+4151530,,,,,,,5,0
6443392,19275831+4153028,,,,,,,6,0
6443538,19281276+4150135,,,,,,,6,0
6443796,19283464+4151394,,,,,,,6,0
6444662,19294239+4152007,,,,,,,6,0
6444896,19300092+4149496,,,,,,,5,0
6445044,19301261+4150083,,,,,,,5,0
6445483,19304687+4153295,,,,,,,5,0
6445589,19305460+4152375,,,,,,,8,0
6446159,19313727+4153096,,,,,,,4,0
6446189,19313901+4148323,,,,,,,5,0
6446384,19315411+4153531,,,,,,,6,0
6446638,19321307+4148503,,,,,,,8,0
6447023,19324118+4152026,,,,,,,5,0
6448225,19341059+4153514,,,,,,,6,0
6448289,19341595+4150066,,,,,,,6,0
6448431,19342853+4153109,,,,,,,6,0
6448444,19342956+4153270,,,,,,,6,0
6448551,19343726+4152220,,,,,,,3,0
6448574,19343910+4152269,,,,,,,5,0
6448621,19344263+4149241,,,,,,,8,0
6448806,19345565+4151399,,,,,,,6,0
6450067,19362449+4153416,,,,,,,4,0
6450129,19362914+4153185,,,,,,,3,0
6450200,19363475+4151513,,,,,,,6,0
6450804,19371870+4152329,,,,,,,6,0
6451818,19382750+4150375,,,,,,,6,0
6452413,19390907+4152382,,,,,,,5,0
6460289,19470010+4148511,,,,,,,6,0
6460414,19470631+4149278,,,,,,,6,0
6461089,19474405+4153500,,,,,,,8,0
6461219,19475124+4152303,,,,,,,8,0
6461492,19480451+4148550,,,,,,,5,0
6462740,19491254+4152369,,,,,,,6,0
6463471,19495617+4153008,,,,,,,6,0
6465191,19513024+4148156,,,,,,,6,0
6466071,19521704+4148597,,,,,,,6,0
6466280,19522880+4152150,,,,,,,6,0
6466316,19523108+4151294,,,,,,,8,0
6466583,19524452+4152058,,,,,,,8,0
6466968,19530336+4153270,,,,,,,6,0
6467066,19530850+4149126,,,,,,,6,0
6467377,19532560+4150494,,,,,,,6,0
6467726,19534210+4150047,,,,,,,8,0
6468146,19540424+4148309,,,,,,,8,0
6468337,19541388+4149323,,,,,,,8,0
6468660,19543003+4148273,,,,,,,6,0
6469154,19545837+4152170,,,,,,,2,0
6469561,19551894+4148215,,,,,,,6,0
6469599,19552099+4149221,,,,,,,6,0
6469690,19552571+4152038,,,,,,,6,0
6470232,19555113+4148438,,,,,,,8,0
6497315,18470087+4154332,,,,,,,6,0
6497336,18470360+4156488,,,,,,,8,0
6497497,18472320+4155319,,,,,,,5,0
6497636,18474151+4155303,,,,,,,4,0
6497663,18474493+4159264,,,,,,,8,0
6499877,18520736+4159217,,,,,,,6,0
6500634,18533064+4154532,,,,,,,4,0
6501330,18544618+4157411,,,,,,,2,0
6501749,18553245+4155533,,,,,,,6,0
6502217,18562150+4156543,,,,,,,8,0
6502644,18570685+4157056,,,,,,,7,0
6502680,18571068+4159105,,,,,,,6,0
6503083,18575431+4154317,,,,,,,5,0
6504769,19010713+4157263,,,,,,,6,0
6504882,19012160+4157428,,,,,,,6,0
6505018,19013771+4156423,,,,,,,8,0
6505110,19014692+4155078,,,,,,,6,0
6507254,19054548+4159283,,,,,,,5,0
6507646,19062444+4155439,,,,,,,5,0
6507725,19063186+4156597,,,,,,,6,0
6507754,19063491+4154459,,,,,,,6,0
6508355,19074250+4156304,,,,,,,5,0
6508576,19080467+4156179,,,,,,,6,0
6508579,19080490+4154089,,,,,,,6,0
6509581,19095108+4154248,,,,,,,6,0
6509680,19100210+4154488,,,,,,,6,0
6509713,19100619+4155168,,,,,,,6,0
6510051,19104038+4159330,,,,,,,3,0
6515636,19184999+4155167,,,,,,,4,0
6515689,19185452+4155074,,,,,,,6,0
6516701,19201017+4158211,,,,,,,5,0
6520259,19243146+4154093,,,,,,,6,0
6520266,19243181+4158421,,,,,,,6,0
6520923,19252324+4157178,,,,,,,6,0
6521206,19254376+4157127,,,,,,,5,0
6522035,19264321+4155217,,,,,,,5,0
6522443,19271775+4156294,,,,,,,5,0
6522800,19274690+4158262,,,,,,,5,0
6522823,19274857+4157562,,,,,,,5,0
6522967,,,,,,,,5,0
6524141,19292766+4158284,,,,,,,5,0
6524956,19303130+4155358,,,,,,,6,0
6525623,19312572+4154023,,,,,,,5,0
6525630,19312625+4156246,,,,,,,5,0
6525747,19313422+4156213,,,,,,,6,0
6525923,19314728+4157285,,,,,,,6,0
6526119,19320104+4157038,,,,,,,8,0
6526426,19322317+4155251,,,,,,,5,0
6526463,19322506+4154153,,,,,,,4,0
6526495,19322742+4159586,,,,,,,6,0
6527097,19331103+4156413,,,,,,,6,0
6527153,19331445+4159464,,,,,,,6,0
6527190,19331776+4158597,,,,,,,6,0
6527363,19333023+4155178,,,,,,,8,0
6527458,19333834+4154560,,,,,,,6,0
6528464,19345587+4154030,,,,,,,8,0
6528744,19351654+4158005,,,,,,,8,0
6528953,19353052+4154097,,,,,,,4,0
6529322,19355603+4155011,,,,,,,7,0
6529378,19360089+4159223,,,,,,,6,0
6529461,19360675+4154010,,,,,,,5,0
6530334,19370631+4158341,,,,,,,8,0
6530711,19373164+4159212,,,,,,,3,0
6531416,19381662+4158298,,,,,,,5,0
6531755,19383906+4155236,,,,,,,6,0
6535392,19422686+4156598,,,,,,,6,0
6535497,19423331+4156169,,,,,,,4,0
6541626,19481210+4155433,,,,,,,4,0
6543623,19500715+4154422,,,,,,,6,0
6543674,19500997+4157033,,,,,,,6,0
6543682,19501051+4157057,,,,,,,3,0
6545261,19512738+4157231,,,,,,,6,0
6545403,19513473+4154428,,,,,,,8,0
6545479,19513885+4154119,,,,,,,6,0
6545653,19514687+4154566,,,,,,,6,0
6546441,19522845+4154113,,,,,,,6,0
6547004,19525704+4159238,,,,,,,6,0
6547442,19532071+4157341,,,,,,,3,0
6547520,19532428+4155385,,,,,,,5,0
6579643,18461881+4201056,,,,,,,6,0
6579822,18464227+4200557,,,,,,,6,0
6580019,18470765+4202065,,,,,,,4,0
6580131,18472244+4202527,,,,,,,3,0
6580292,18474111+4201271,,,,,,,6,0
6580532,18481230+4202435,,,,,,,6,0
6580848,18484832+4204309,,,,,,,6,0
6582949,18523894+4204086,,,,,,,6,0
6583107,18525828+4201428,,,,,,,6,0
6583709,18540041+4204244,,,,,,,6,0
6583917,18542302+4203056,,,,,,,6,0
6584167,18545403+4201385,,,,,,,6,0
6584408,18552041+4200023,,,,,,,6,0
6584645,18554036+4203303,,,,,,,7,0
6584666,18554212+4200077,,,,,,,6,0
6585451,18570982+4205281,,,,,,,6,0
6585481,18571306+4205185,,,,,,,6,0
6585606,,,,,,,,2,0
6585979,18575570+4201134,,,,,,,7,0
6586339,18583501+4204041,,,,,,,6,0
6587458,19004390+4200494,,,,,,,6,0
6587780,19011783+4201031,,,,,,,6,0
6590422,19055490+4202168,,,,,,,4,0
6591767,19080958+4200322,,,,,,,5,0
6591972,19082909+4202184,,,,,,,5,0
6592846,19095500+4200036,,,,,,,5,0
6593286,19103515+4201404,,,,,,,3,0
6594217,19120114+4203566,,,,,,,8,0
6595196,19133088+4201069,,,,,,,4,0
6595249,19133447+4201326,,,,,,,4,0
6595272,19133594+4202470,,,,,,,5,0
6595606,19140374+4203388,,,,,,,5,0
6595671,19140894+4200376,,,,,,,5,0
6595926,19143000+4204049,,,,,,,5,0
6599955,19193841+4205103,,,,,,,8,0
6599981,19194071+4202489,,,,,,,5,0
6600613,19202749+4205235,,,,,,,5,0
6600618,19202778+4205222,,,,,,,5,0
6600629,19202834+4201102,,,,,,,6,0
6600764,19203577+4202247,,,,,,,6,0
6600837,19204169+4200132,,,,,,,6,0
6603536,19240507+4205330,,,,,,,5,0
6604265,19250110+4203344,,,,,,,5,0
6605049,19255552+4200377,,,,,,,6,0
6606428,19274041+4203048,,,,,,,8,0
6607028,19282290+4202085,,,,,,,6,0
6607191,19283596+4205399,,,,,,,8,0
6607503,19285828+4202044,,,,,,,5,0
6608724,19302210+4205207,,,,,,,8,0
6608746,19302418+4204087,,,,,,,8,0
6610346,19321518+4202018,,,,,,,8,0
6610597,19323195+4201063,,,,,,,8,0
6611114,19330654+4203436,,,,,,,5,0
6611316,19332052+4203059,,,,,,,5,0
6611609,19334040+4204592,,,,,,,6,0
6612292,19342639+4201393,,,,,,,6,0
6612728,19345625+4205417,,,,,,,8,0
6612973,19351315+4201337,,,,,,,6,0
6613263,19353253+4203215,,,,,,,6,0
6614040,19362015+4205351,,,,,,,8,0
6615102,,,,,,,,5,0
6615730,19381117+4201078,,,,,,,5,0
6616064,19383183+4204422,,,,,,,8,0
6619833,19421903+4200223,,,,,,,2,0
6620039,19423112+4204186,,,,,,,8,0
6620618,19430269+4200145,,,,,,,6,0
6620902,19431633+4203060,,,,,,,4,0
6620908,19431676+4203076,,,,,,,4,0
6627256,19485597+4200492,,,,,,,6,0
6630939,19520733+4201258,,,,,,,8,0
6631775,19524659+4204597,,,,,,,5,0
6632056,19525926+4205443,,,,,,,2,0
6632061,19525942+4205471,,,,,,,3,0
6632774,19533220+4204173,,,,,,,5,0
6633290,19535673+4205200,,,,,,,6,0
6633711,19541498+4205038,,,,,,,6,0
6634155,19543585+4203162,,,,,,,6,0
6634192,19543730+4203047,,,,,,,6,0
6634686,19550249+4201206,,,,,,,6,0
6635028,19551892+4203567,,,,,,,8,0
6635453,19553726+4203058,,,,,,,6,0
6636310,19561900+4202033,,,,,,,3,0
6664482,18451852+4210352,,,,,,,5,0
6664623,18453516+4208569,,,,,,,6,0
6665187,18465463+4210437,,,,,,,6,0
6665209,18465683+4211441,,,,,,,4,0
6665227,18465856+4211211,,,,,,,5,0
6666031,18484414+4208008,,,,,,,8,0
6666179,18490008+4211401,,,,,,,8,0
6668678,18534724+4211192,,,,,,,6,0
6668712,18534970+4210334,,,,,,,2,0
6669107,18542492+4207101,,,,,,,6,0
6669224,18543552+4210148,,,,,,,5,0
6669882,,,,,,,,5,0
6670104,18561154+4210094,,,,,,,6,0
6670812,18572536+4206126,,,,,,,2,0
6671004,18573887+4211568,,,,,,,8,0
6671153,18574919+4209548,,,,,,,5,0
6671282,18575934+4210026,,,,,,,6,0
6672238,18594675+4209200,,,,,,,8,0
6672297,18595296+4207023,,,,,,,5,0
6672483,19001644+4208090,,,,,,,6,0
6672563,19002484+4210081,,,,,,,6,0
6672588,19002793+4210538,,,,,,,7,0
6672883,,,,,,,,5,0
6674839,19043546+4211122,,,,,,,8,0
6674913,19044257+4210424,,,,,,,8,0
6674998,19045177+4211196,,,,,,,2,0
6675080,19050042+4210328,,,,,,,6,0
6675338,19052540+4210393,,,,,,,3,0
6675481,19053874+4209494,,,,,,,6,0
6675718,19060312+4210415,,,,,,,5,0
6675879,19061933+4210179,,,,,,,8,0
6675967,19062798+4210482,,,,,,,8,0
6676482,19071930+4209154,,,,,,,8,0
6676517,19072208+4209105,,,,,,,5,0
6676644,19073525+4207155,,,,,,,5,0
6676843,19075464+4207117,,,,,,,6,0
6677024,19081262+4210432,,,,,,,6,0
6678174,19100571+4209546,,,,,,,8,0
6679006,19112361+4207339,,,,,,,5,0
6679389,19115400+4206505,,,,,,,5,0
6679420,19115627+4209021,,,,,,,8,0
6680804,19135743+4211464,,,,,,,6,0
6680846,19140053+4210358,,,,,,,6,0
6680854,19140125+4211094,,,,,,,5,0
6681041,19141647+4211467,,,,,,,6,0
6681212,19143088+4210101,,,,,,,5,0
6681402,19144850+4210525,,,,,,,6,0
